Var	Scenario	2022	2022.25	2022.5	2022.75	2023	2023.25	2023.5	2023.75	2024	2024.25	2024.5	2024.75	2025	2025.25	2025.5	2025.75	2026	2026.25	2026.5	2026.75	2027	2027.25	2027.5	2027.75	2028	2028.25	2028.5	2028.75	2029	2029.25	2029.5	2029.75	2030	2030.25	2030.5	2030.75	2031	2031.25	2031.5	2031.75	2032
Projected cumulative UD person years	Peer Recovery 10	0.0	899700.0	1789600.0	2669800.0	3539900.0	4400000.0	5249800.0	6089500.0	6918800.0	7737900.0	8546600.0	9345100.0	10133400.0	10911900.0	11680900.0	12440700.0	13191500.0	13933700.0	14667300.0	15392700.0	16110000.0	16819500.0	17521100.0	18215300.0	18901900.0	19581300.0	20253600.0	20918900.0	21577300.0	22229100.0	22874200.0	23512800.0	24145100.0	24771200.0	25391100.0	26005100.0	26613200.0	27215500.0	27812200.0	28403400.0	28989100.0
Projected cumulative UD person years	Peer Recovery 50	0.0	899600.0	1788900.0	2667000.0	3533100.0	4386700.0	5227000.0	6053700.0	6866300.0	7664400.0	8447900.0	9216900.0	9971300.0	10711200.0	11436900.0	12149200.0	12848600.0	13535700.0	14210900.0	14874600.0	15527400.0	16169500.0	16801400.0	17423400.0	18035800.0	18639100.0	19233500.0	19819500.0	20397300.0	20967300.0	21529700.0	22084700.0	22632600.0	23173600.0	23708000.0	24235900.0	24757500.0	25273100.0	25782700.0	26286700.0	26785100.0
Projected cumulative UD person years	Return to OUD	0.0	899700.0	1789500.0	2669200.0	3538500.0	4397200.0	5245100.0	6082100.0	6907900.0	7722500.0	8525900.0	9317900.0	10099000.0	10869100.0	11628800.0	12378300.0	13118200.0	13848700.0	14570200.0	15282800.0	15987000.0	16682700.0	17370400.0	18050200.0	18722300.0	19386800.0	20044000.0	20693900.0	21336800.0	21972800.0	22602100.0	23224800.0	23841000.0	24450800.0	25054500.0	25652100.0	26243800.0	26829700.0	27410100.0	27985000.0	28554600.0
Projected cumulative UD person years	Return to OUD 10	0.0	899700.0	1789600.0	2669800.0	3539900.0	4399900.0	5249800.0	6089400.0	6918700.0	7737700.0	8546400.0	9344800.0	10133200.0	10911700.0	11680700.0	12440500.0	13191400.0	13933600.0	14667400.0	15392900.0	16110400.0	16820100.0	17522000.0	18216400.0	18903400.0	19583200.0	20255900.0	20921600.0	21580500.0	22232700.0	22878400.0	23517600.0	24150400.0	24777100.0	25397700.0	26012400.0	26621100.0	27224200.0	27821600.0	28413500.0	29000100.0
Projected cumulative UD person years	Return to OUD 50	0.0	899600.0	1789100.0	2667600.0	3534400.0	4389100.0	5231000.0	6059600.0	6874600.0	7675300.0	8461700.0	9233600.0	9990900.0	10733400.0	11461600.0	12176400.0	12878200.0	13567900.0	14245800.0	14912500.0	15568500.0	16214100.0	16849800.0	17476000.0	18092900.0	18700900.0	19300500.0	19891900.0	20475400.0	21051400.0	21620100.0	22181800.0	22736600.0	23284900.0	23826700.0	24362400.0	24892000.0	25415700.0	25933900.0	26446500.0	26953700.0
Projected cumulative UD person years	People with Rx	0.0	899700.0	1789700.0	2670000.0	3540500.0	4401200.0	5251900.0	6092700.0	6923400.0	7744200.0	8555100.0	9356000.0	10147000.0	10928500.0	11700600.0	12463600.0	13217700.0	13963000.0	14699800.0	15428200.0	16148300.0	16860400.0	17564400.0	18260600.0	18949200.0	19630100.0	20303600.0	20969800.0	21628800.0	22280700.0	22925700.0	23563800.0	24195200.0	24820000.0	25438200.0	26050100.0	26655600.0	27255000.0	27848300.0	28435700.0	29017100.0
Projected cumulative UD person years	People with Rx 10	0.0	899700.0	1789700.0	2670200.0	3540900.0	4401900.0	5253100.0	6094600.0	6926400.0	7748400.0	8560800.0	9363500.0	10156700.0	10940600.0	11715600.0	12481700.0	13239300.0	13988400.0	14729300.0	15462100.0	16187000.0	16904000.0	17613400.0	18315200.0	19009600.0	19696700.0	20376600.0	21049500.0	21715500.0	22374600.0	23027100.0	23672900.0	24312300.0	24945300.0	25572100.0	26192700.0	26807200.0	27415900.0	28018600.0	28615700.0	29207200.0
Projected cumulative UD person years	People with Rx 50	0.0	899700.0	1789600.0	2669600.0	3539500.0	4399100.0	5248200.0	6086900.0	6914800.0	7732100.0	8538600.0	9334400.0	10119400.0	10894100.0	11658500.0	12413000.0	13157800.0	13893100.0	14619100.0	15336000.0	16043900.0	16743000.0	17433500.0	18115500.0	18789300.0	19454800.0	20112300.0	20761900.0	21403800.0	22038000.0	22664700.0	23284100.0	23896100.0	24501000.0	25098900.0	25689900.0	26274000.0	26851400.0	27422300.0	27986600.0	28544500.0
Projected cumulative overdose deaths	Baseline	0.0	13624.0	27011.0	40167.0	53095.0	65800.0	78286.0	90560.0	102624.0	114485.0	126147.0	137614.0	148890.0	159981.0	170891.0	181623.0	192181.0	202569.0	212791.0	222850.0	232750.0	242493.0	252082.0	261522.0	270813.0	279960.0	288965.0	297829.0	306557.0	315150.0	323621.0	331991.0	340268.0	348460.0	356570.0	364601.0	372555.0	380433.0	388238.0	395970.0	403632.0
Projected cumulative overdose deaths	Bup Providers	0.0	13624.0	27011.0	40165.0	53091.0	65794.0	78279.0	90550.0	102612.0	114471.0	126131.0	137596.0	148878.0	159999.0	170975.0	181816.0	192530.0	203121.0	213594.0	223951.0	234198.0	244335.0	254367.0	264294.0	274120.0	283847.0	293477.0	303010.0	312450.0	321798.0	331056.0	340224.0	349305.0	358300.0	367211.0	376037.0	384782.0	393446.0	402030.0	410536.0	418964.0
Projected cumulative overdose deaths	Bup Providers 10	0.0	13624.0	27011.0	40166.0	53093.0	65797.0	78283.0	90555.0	102618.0	114478.0	126139.0	137605.0	148887.0	160009.0	170985.0	181827.0	192540.0	203132.0	213604.0	223962.0	234209.0	244346.0	254377.0	264305.0	274131.0	283858.0	293487.0	303021.0	312461.0	321809.0	331067.0	340235.0	349316.0	358311.0	367222.0	376049.0	384793.0	393457.0	402041.0	410547.0	418975.0
Projected cumulative overdose deaths	Bup Providers 50	0.0	13624.0	27009.0	40162.0	53086.0	65787.0	78270.0	90539.0	102600.0	114458.0	126116.0	137580.0	148861.0	159982.0	170958.0	181799.0	192513.0	203103.0	213576.0	223934.0	234180.0	244317.0	254349.0	264276.0	274102.0	283829.0	293458.0	302992.0	312432.0	321780.0	331037.0	340206.0	349287.0	358282.0	367192.0	376019.0	384764.0	393427.0	402012.0	410517.0	418945.0
Projected cumulative overdose deaths	Bup Prov Capacity	0.0	13615.0	26947.0	39990.0	52745.0	65213.0	77423.0	89420.0	101234.0	112881.0	124374.0	135721.0	146927.0	157999.0	168941.0	179757.0	190451.0	201026.0	211486.0	221832.0	232069.0	242198.0	252221.0	262142.0	271962.0	281683.0	291307.0	300836.0	310271.0	319615.0	328869.0	338033.0	347111.0	356103.0	365010.0	373834.0	382575.0	391237.0	399818.0	408321.0	416747.0
Projected cumulative overdose deaths	Bup Prov Capacity 10	0.0	13620.0	26980.0	40080.0	52923.0	65514.0	77854.0	89949.0	101820.0	113502.0	125017.0	136378.0	147596.0	158676.0	169625.0	180446.0	191145.0	201724.0	212187.0	222536.0	232775.0	242906.0	252932.0	262855.0	272677.0	282399.0	292025.0	301555.0	310992.0	320337.0	329592.0	338758.0	347837.0	356829.0	365737.0	374562.0	383305.0	391967.0	400549.0	409053.0	417480.0
Projected cumulative overdose deaths	Bup Prov Capacity 50	0.0	13602.0	26846.0	39718.0	52287.0	64619.0	76749.0	88699.0	100483.0	112110.0	123588.0	134924.0	146122.0	157187.0	168124.0	178935.0	189624.0	200196.0	210652.0	220995.0	231229.0	241355.0	251376.0	261295.0	271113.0	280832.0	290455.0	299982.0	309416.0	318758.0	328010.0	337174.0	346250.0	355241.0	364147.0	372970.0	381710.0	390371.0	398951.0	407454.0	415879.0
